Label_0,Label,Frequency,Effective_1
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_Two_Rally,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_First_Deuce_Two_Won_thru_Winner,4,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_One_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_One_Won_thru_Winner,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_Two_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_Two_Rally,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Adv_Two_Won_thru_Winner,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Deuce_One_Lost_thru_Mistake,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Deuce_One_Won_thru_Winner,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Return_Second_Deuce_Two_Rally,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Adv_One_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Adv_One_Won_thru_Winner,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Adv_Two_Rally,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Adv_Two_Won_thru_Winner,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Deuce_One_Won_thru_Winner,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Deuce_Two_Rally,8,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_First_Deuce_Two_Won_thru_Winner,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_One_Lost_thru_Mistake,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_Two_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_Two_Rally,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_Two_Won_thru_Winner,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Deuce_One_Lost_thru_Mistake,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Deuce_One_Won_thru_Winner,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Deuce_Two_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_One_Won_thru_Winner_FH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Lost_thru_Mistake_FH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Rally_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Rally_FH,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Won_thru_Winner_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Lost_thru_Mistake_FH,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Lost_thru_Mistake_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Lost_thru_Mistake_Slice,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Rally_BH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Won_thru_Winner_BH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Won_thru_Winner_FH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_One_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_One_Won_thru_Winner_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_One_Won_thru_Winner_FH,4,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_Two_Lost_thru_Mistake_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_Two_Rally_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_Two_Won_thru_Winner_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Lost_thru_Mistake_FH,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Won_thru_Winner_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_Two_Rally_BH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_Two_Rally_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_One_Lost_thru_Mistake_Serve,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_One_Won_thru_Winner_Serve,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Rally_BH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Rally_FH,4,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Won_thru_Winner_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_One_Won_thru_Winner_Serve,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_BH,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_FH,5,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_Slice,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Won_thru_Winner_FH,3,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_One_Lost_thru_Mistake_Serve,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Lost_thru_Mistake_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Rally_Slice,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Won_thru_Winner_FH,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_One_Lost_thru_Mistake_Serve,2,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_One_Won_thru_Winner_Serve,1,
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_Two_Lost_thru_Mistake_FH,1,
RallyOutcomes_FromHowStart,First_Return_Lost,2,
RallyOutcomes_FromHowStart,First_Return_Won,6,
RallyOutcomes_FromHowStart,Second_Return_Lost,1,
RallyOutcomes_FromHowStart,Second_Return_Won,3,
RallyOutcomes_FromHowStart,First_Serve_Lost,8,
RallyOutcomes_FromHowStart,First_Serve_Won,5,
RallyOutcomes_FromHowStart,Second_Serve_Won,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Lost,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Rally,6,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Won,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Lost,7,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Rally,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Won,4,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Adv_Lost,2,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Adv_Rally,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Adv_Won,6,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Lost,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Rally,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Won,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Lost,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Rally,5,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Won,6,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Rally,8,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Won,8,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Adv_Lost,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Adv_Rally,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Adv_Won,1,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Deuce_Lost,3,
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Deuce_Won,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Lost_thru_Mistake,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Rally,6,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Won_thru_Winner,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Lost_thru_Mistake,7,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Rally,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Won_thru_Winner,4,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Adv_Lost_thru_Mistake,2,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Adv_Rally,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Adv_Won_thru_Winner,6,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Lost_thru_Mistake,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Rally,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Won_thru_Winner,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Lost_thru_Mistake,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Rally,5,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Won_thru_Winner,6,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Rally,8,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Won_thru_Winner,8,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Adv_Lost_thru_Mistake,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Adv_Rally,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Adv_Won_thru_Winner,1,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Deuce_Lost_thru_Mistake,3,
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Deuce_Won_thru_Winner,1,
FirstServes_by_ServeFrom_Freq,Serve_Adv,12,
FirstServes_by_ServeFrom_Freq,Serve_Deuce,16,
FirstServes_by_ServeFrom_Freq,Serve_Total,28,
TotalServes_by_ServeFrom_Freq,Serve_Adv,17,
TotalServes_by_ServeFrom_Freq,Serve_Deuce,20,
TotalServes_by_ServeFrom_Freq,Serve_Total,37,
TotalServes_by_CriticalHL,Serve_Critical,9,
TotalServes_by_CriticalHL,Serve_NonCritical,28,
FirstServes_by_Critical_lv2,Serve_Crit_Breakball,3,
FirstServes_by_Critical_lv2,Serve_Crit_NonBreak,4,
FirstServes_by_CriticalHL,Serve_Critical,7,
FirstServes_by_CriticalHL,Serve_NonCritical,21,
FirstServes_by_CriticalHL_Origin,Serve_Critical_Adv,3,
FirstServes_by_CriticalHL_Origin,Serve_NonCritical_Adv,9,
FirstServes_by_CriticalHL_Origin,Serve_Critical_Deuce,4,
FirstServes_by_CriticalHL_Origin,Serve_NonCritical_Deuce,12,
SecondServes_by_CriticalHL,Serve_Critical,2,
SecondServes_by_CriticalHL,Serve_NonCritical,7,
SecondServes_by_CriticalHL_Origin,Serve_Critical_Adv,2,
SecondServes_by_CriticalHL_Origin,Serve_NonCritical_Adv,3,
SecondServes_by_CriticalHL_Origin,Serve_NonCritical_Deuce,4,
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Rally,6,
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Won,1,
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Lost,1,
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Rally,7,
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Won,13,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Rally,3,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Lost,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Rally,2,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Won,6,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Rally,3,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Won,1,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Rally,5,
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Won,7,
SecondServes_by_CriticalHL_OutcomeGen,Serve_Critical_Rally,1,
SecondServes_by_CriticalHL_OutcomeGen,Serve_Critical_Won,1,
SecondServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Lost,6,
SecondServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Won,1,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Rally,1,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Won,1,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Lost,3,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Lost,3,
SecondServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Won,1,
TotalServes_by_Critical_lv2,Serve_Crit_Breakball,4,
TotalServes_by_Critical_lv2,Serve_Crit_NonBreak,5,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Adv,2,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Adv,1,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Deuce,1,
FirstServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Deuce,3,
SecondServes_by_Critical_lv2,Serve_Crit_Breakball,1,
SecondServes_by_Critical_lv2,Serve_Crit_NonBreak,1,
SecondServes_by_Critical_lv2_Origin,Serve_Crit_Breakball_Adv,1,
SecondServes_by_Critical_lv2_Origin,Serve_Crit_NonBreak_Adv,1,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Rally,3,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Rally,3,
FirstServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Won,1,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Rally,2,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Adv_Rally,1,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Deuce_Rally,1,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Rally,2,
FirstServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Deuce_Won,1,
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_Breakball_Rally,1,
SecondServes_by_Critical_lv2_OutcomeGen,Serve_Crit_NonBreak_Won,1,
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_Breakball_Adv_Rally,1,
SecondServes_by_Critical_lv2_Origin_OutcomeGen,Serve_Crit_NonBreak_Adv_Won,1,
TotalServesReturnHit_by_ServeFrom_Freq,Return_Adv,20,
TotalServesReturnHit_by_ServeFrom_Freq,Return_Deuce,20,
TotalServesReturnHit_by_ServeFrom_Freq,Return_Total,40,
FirstServesReturnHit_by_ServeFrom_Freq,Return_Adv,11,
FirstServesReturnHit_by_ServeFrom_Freq,Return_Deuce,13,
FirstServesReturnHit_by_ServeFrom_Freq,Return_Total,24,
SecondServesReturnHit_by_ServeFrom_Freq,Return_Adv,9,
SecondServesReturnHit_by_ServeFrom_Freq,Return_Deuce,7,
SecondServesReturnHit_by_ServeFrom_Freq,Return_Total,16,
TotalServesReturnMade_by_ServeFrom_Freq,Return_Adv,19,
TotalServesReturnMade_by_ServeFrom_Freq,Return_Deuce,14,
TotalServesReturnMade_by_ServeFrom_Freq,Return_Total,33,
FirstServesReturnMade_by_ServeFrom_Freq,Return_Adv,11,
FirstServesReturnMade_by_ServeFrom_Freq,Return_Deuce,10,
FirstServesReturnMade_by_ServeFrom_Freq,Return_Total,21,
SecondServesReturnMade_by_ServeFrom_Freq,Return_Adv,8,
SecondServesReturnMade_by_ServeFrom_Freq,Return_Deuce,4,
SecondServesReturnMade_by_ServeFrom_Freq,Return_Total,12,
TotalReturns_by_CriticalHL,Return_Critical,16,
TotalReturns_by_CriticalHL,Return_NonCritical,24,
FirstServeReturn_by_CriticalHL,Return_Critical,11,
FirstServeReturn_by_CriticalHL,Return_NonCritical,13,
FirstServeReturnMADE_by_CriticalHL,Return_Critical,9,
FirstServeReturnMADE_by_CriticalHL,Return_NonCritical,12,
FirstServeReturn_by_CriticalHL_Origin,Return_Critical_Adv,3,
FirstServeReturn_by_CriticalHL_Origin,Return_NonCritical_Adv,8,
FirstServeReturn_by_CriticalHL_Origin,Return_Critical_Deuce,8,
FirstServeReturn_by_CriticalHL_Origin,Return_NonCritical_Deuce,5,
SecondServeReturn_by_CriticalHL,Return_Critical,5,
SecondServeReturn_by_CriticalHL,Return_NonCritical,11,
SecondServeReturnMADE_by_CriticalHL,Return_Critical,4,
SecondServeReturnMADE_by_CriticalHL,Return_NonCritical,8,
SecondServeReturn_by_CriticalHL_Origin,Return_Critical_Adv,3,
SecondServeReturn_by_CriticalHL_Origin,Return_NonCritical_Adv,6,
SecondServeReturn_by_CriticalHL_Origin,Return_Critical_Deuce,2,
SecondServeReturn_by_CriticalHL_Origin,Return_NonCritical_Deuce,5,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Lost,5,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Rally,2,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Won,4,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Lost,4,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Rally,6,
FirstServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Won,3,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Rally,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Won,1,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Lost,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Rally,4,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Won,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Lost,5,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Won,3,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Lost,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Rally,2,
FirstServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Won,1,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Lost,2,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Rally,2,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_Critical_Won,1,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Lost,3,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Rally,2,
SecondServeReturn_by_CriticalHL_OutcomeGen,Return_NonCritical_Won,6,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Lost,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Rally,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Adv_Won,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Lost,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Adv_Won,5,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Lost,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_Critical_Deuce_Rally,1,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Lost,2,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Rally,2,
SecondServeReturn_by_CriticalHL_Origin_OutcomeGen,Return_NonCritical_Deuce_Won,1,
TotalReturns_by_Critical_lv2,Return_Crit_Breakball,6,
TotalReturns_by_Critical_lv2,Return_Crit_NonBreak,10,
FirstServeReturns_by_Critical_lv2,Return_Crit_Breakball,3,
FirstServeReturns_by_Critical_lv2,Return_Crit_NonBreak,8,
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_Breakball_Adv,2,
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Adv,1,
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_Breakball_Deuce,1,
FirstServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Deuce,7,
SecondServeReturn_by_Critical_lv2,Return_Crit_Breakball,3,
SecondServeReturn_by_Critical_lv2,Return_Crit_NonBreak,2,
SecondServeReturn_by_Critical_lv2_Origin,Return_Crit_Breakball_Adv,3,
SecondServeReturn_by_Critical_lv2_Origin,Return_Crit_NonBreak_Deuce,2,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Lost,1,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Rally,2,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Lost,4,
FirstServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Won,4,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Rally,2,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Adv_Won,1,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Deuce_Lost,1,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Lost,4,
FirstServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Won,3,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Lost,1,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Rally,1,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_Breakball_Won,1,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Lost,1,
SecondServeReturn_by_Critical_lv2_OutcomeGen,Return_Crit_NonBreak_Rally,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Lost,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Rally,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_Breakball_Adv_Won,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Lost,1,
SecondServeReturn_by_Critical_lv2_Origin_OutcomeGen,Return_Crit_NonBreak_Deuce_Rally,1,
ReturnShot,Count_FH,29,
ReturnShot,Count_BH,11,
ReturnShot_First,Count_FH,16,
ReturnShot_First,Count_BH,8,
ReturnShot_Second,Count_FH,13,
ReturnShot_Second,Count_BH,3,
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Lost,9,
RallyLen_Breakdown,RallyLen_Rally_3to4_shots_Won,11,
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Lost,2,
RallyLen_Breakdown,RallyLen_Rally_over4_shots_Won,4,
RallyLen_Breakdown,RallyLen_Return_Lost,14,
RallyLen_Breakdown,RallyLen_Return_Won,14,
RallyLen_Breakdown,RallyLen_Serve_Lost,7,
RallyLen_Breakdown,RallyLen_Serve_Won,16,
AverageRally_Length,CountandSum_Return,40,84.0
AverageRally_Length,CountandSum_Serve,37,92.0
ShotBreakdown_Frequency,FH_Freq,63,
ShotBreakdown_Frequency,Return_Freq,40,
ShotBreakdown_Frequency,Serve_Freq,37,
ShotBreakdown_Frequency,BH_Freq,24,
ShotBreakdown_Frequency,Slice_Freq,8,
ShotBreakdown_Frequency,Volley_Freq,2,
ServeReturn_ShotEff,TotalReturn_BH,11,26.0
ServeReturn_ShotEff,TotalReturn_FH,29,48.0
ServeReturn_ShotEff,TotalServe_BH,3,0.0
ServeReturn_ShotEff,TotalServe_FH,16,30.0
ServeReturn_ShotEff,TotalServe_Serve,16,95.0
ServeReturn_ShotEff,TotalServe_Slice,2,5.0
ServeReturn_ShotEff,FirstReturn_BH,8,20.0
ServeReturn_ShotEff,FirstReturn_FH,16,0.0
ServeReturn_ShotEff,FirstServe_BH,3,0.0
ServeReturn_ShotEff,FirstServe_FH,13,40.0
ServeReturn_ShotEff,FirstServe_Serve,11,135.0
ServeReturn_ShotEff,FirstServe_Slice,1,0.0
ServeReturn_ShotEff,SecondReturn_BH,3,6.0
ServeReturn_ShotEff,SecondReturn_FH,13,48.0
ServeReturn_ShotEff,SecondServe_FH,3,-10.0
ServeReturn_ShotEff,SecondServe_Serve,5,-40.0
ServeReturn_ShotEff,SecondServe_Slice,1,5.0
HRTimeSpentInZone,Hard Effort 80-90%,2301,
HRTimeSpentInZone,Light Effort 60-70%,4,
HRTimeSpentInZone,Max Effort 90%+,137,
HRTimeSpentInZone,Moderate Effort 70-80%,358,
HRTimeSpentInZone,Very Light <60%,4,
Wins_byHRZone_Freq,Hard Effort 80-90%_Won,35,
Wins_byHRZone_Freq,Max Effort 90%+_Won,1,
Wins_byHRZone_Freq,Moderate Effort 70-80%_Won,9,
Mistakes_byHRZone_Freq,Hard Effort 80-90%_Lost_thru_Mistake,26,
Mistakes_byHRZone_Freq,Max Effort 90%+_Lost_thru_Mistake,2,
Mistakes_byHRZone_Freq,Moderate Effort 70-80%_Lost_thru_Mistake,4,
TotalPts_byHRZone_Freq,Hard Effort 80-90%_TotalPts,61,
